aaa_mean_child,mean_total_calls_veh,mean_tow_miles,consumer_score,total_cost,income_100k_,income_under_39999,credit_ranges_800_,credit_ranges_below_700,education_completed_college,education_some_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_generation_z__1994___2010_,aaa_financial_service_0,aaa_deposit_0,plus_indicator_description_plus_membership,plus_indicator_description_premier_membership,aaa_credit_card_0,occupation_group_management,occupation_group_other,occupation_group_retired,sc_vehicle_manufacturer_name_luxury_vehicle,sc_vehicle_manufacturer_name_middle_end_vehicle,sc_vehicle_manufacturer_name_standard_end_vehicle,kcl_b_ind_mosaicsgrouping_golden_year,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,kcl_b_ind_mosaicsgrouping_singles_and_starters,dwelling_type_large_multi_family_w_o_apt_number,dwelling_type_p_o__box,dwelling_type_small_or_large_multi_family_w_apt_number,mosaic_global_household_bourgeois_prosperity,mosaic_global_household_career_and_family,mosaic_global_household_hard_working_blue_collar,mosaic_global_household_low_income_elders,mosaic_global_household_routine_service_workers,tenure_between_21___40_years,aaa_travel_0,no_members_4___member,aaa_auto_insurance,membership_id,yes_auto_insurance
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,254109,1.0
0.0,2.9578,3.0,0.015384615384615385,94.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254142,0.38
0.0,2.5107,2.2894740000000002,0.014285714285714285,1026.38,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,254147,1.0
1.0,0.1645,0.0,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,254185,0.45
2.0,2.5485,1.6416669999999998,0.0136986301369863,449.7,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254190,0.27
2.0,2.3971,11.88,0.012345679012345678,670.43,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,254222,0.22
2.0,2.8938,2.7444439999999997,0.01639344262295082,646.5,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,254241,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,254252,1.0
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,254253,1.0
2.0,3.1964,0.614286,0.015625,546.7,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,254256,0.32
1.0,2.8049,5.35,0.014925373134328358,54.5,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,254257,0.27
1.0,2.6063,0.0,0.0136986301369863,32.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254259,0.39
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,254266,0.03
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,254273,0.34309090909090884
1.0,2.9578,0.833333,0.015384615384615385,285.7,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,254289,0.28
1.0,3.0681,0.0,0.01488015784150378,356.35,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254296,0.22
4.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,254298,1.0
1.75,2.8409,2.5,0.013157894736842105,128.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,254303,1.0
2.0,3.5949,0.0,0.017543859649122806,32.5,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,254312,0.34
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,254325,0.35399999999999954
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,254326,0.01
0.0,2.6025,24.0,0.015625,259.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,254329,0.42
1.0,0.1645,1.5,0.01488015784150378,60.0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,254338,0.25
1.0,0.1645,0.0,0.01488015784150378,34.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,254344,0.33
1.0,2.8848,0.0,0.01488015784150378,329.7,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,254363,0.15
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,254422,0.09181818181818188
5.0,2.9785,1.2,0.013157894736842105,497.7,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,254438,0.41
0.0,0.1645,0.0,0.01488015784150378,53.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254460,0.5
1.0,0.1645,0.0,0.01488015784150378,176.55,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254475,0.24000000000000005
1.0,2.9578,0.0,0.015384615384615385,53.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254477,0.62
1.0,2.3971,0.0,0.012345679012345678,340.7,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254505,0.39
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,254506,0.415
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,254510,0.15142857142857125
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,254535,0.46999999999999964
1.0,2.8938,1.672727,0.01639344262295082,380.1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,254547,1.0
0.0,0.1645,0.0,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,254565,0.19
1.0,2.3971,0.0,0.012345679012345678,170.7,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,254566,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254578,0.21377192982456106
3.0,2.5485,0.0,0.0136986301369863,159.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,254606,1.0
0.0,0.1645,0.0,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,254614,0.59
2.0,2.5485,0.0,0.0136986301369863,176.55,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254615,0.46
1.0,2.5485,0.214286,0.0136986301369863,343.2,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,254636,1.0
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,254697,0.46111111111111114
2.2,2.7486,0.0,0.017857142857142856,34.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,254710,0.41
1.0,2.7576,0.0,0.01488015784150378,30.0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,254739,1.0
1.0,2.5485,0.0,0.0136986301369863,196.85,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254756,0.32
1.0,2.5485,0.0,0.0136986301369863,53.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,254757,0.32
1.0,2.5485,0.0,0.0136986301369863,223.7,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254760,0.54
3.0,2.9578,2.0,0.015384615384615385,139.43,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,254769,0.53
2.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,254801,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254813,0.21377192982456106
3.3333,2.4416,0.375,0.0136986301369863,242.0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,254849,1.0
2.0,3.0681,0.0,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254850,0.28
1.0,2.5485,0.0,0.0136986301369863,53.0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,254854,1.0
1.0,2.5107,0.0,0.014285714285714285,230.0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254864,0.4
1.0,2.5107,0.0,0.014285714285714285,265.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254875,0.3
2.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254876,0.71
3.0,3.1255,1.0,0.014285714285714285,169.0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,254877,1.0
0.0,3.1964,0.0,0.015625,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,254884,0.14
2.0,2.9578,2.2,0.015384615384615385,349.0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,254898,0.31
0.0,2.8938,6.5,0.01639344262295082,192.0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,254901,1.0
1.0,0.1645,1.666667,0.01488015784150378,106.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,254903,0.34
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,254905,1.0
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254910,0.18600000000000003
0.0,3.0,0.0,0.01488015784150378,212.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254911,0.45
3.0,0.1645,6.62,0.01488015784150378,189.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,254918,1.0
1.0,2.7175,0.0,0.014084507042253521,34.0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254948,0.46
2.0,0.1645,0.3,0.01488015784150378,93.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,254955,1.0
3.0,2.4416,2.56,0.0136986301369863,145.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254975,0.52
1.0,0.1645,0.0,0.01488015784150378,0.0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,254981,0.18
3.0,2.4416,0.0,0.0136986301369863,106.0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,255007,0.35
5.0,2.6025,0.0,0.015625,193.0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,255009,1.0
6.0,2.9578,2.1076919999999997,0.015384615384615385,262.25,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,255016,1.0
2.0,0.1645,2.363636,0.01488015784150378,513.05,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,255020,0.29
1.0,2.8938,0.0,0.01639344262295082,111.85,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,255034,0.6
1.0,3.4601,0.3,0.01488015784150378,34.0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,255062,1.0
2.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,255063,0.21
1.0,0.1645,0.0,0.01488015784150378,112.43,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,255064,0.39
1.0,2.5485,0.0,0.0136986301369863,106.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,255088,1.0
3.0,3.5949,0.0,0.017543859649122806,106.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,255104,1.0
1.0,2.5485,0.0,0.0136986301369863,106.0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,255116,0.17
0.0,2.6025,0.0,0.015625,57.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,255143,0.59
1.3333,0.1645,0.0,0.01488015784150378,43.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,255150,1.0
3.0,0.1645,1.75,0.01488015784150378,106.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255178,1.0
3.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,255191,0.17
1.0,2.5485,0.25,0.0136986301369863,223.7,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,255192,0.35
1.0,3.4601,0.666667,0.01488015784150378,111.85,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,255194,1.0
1.0,2.8938,0.0,0.01639344262295082,53.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,255202,0.39
2.0,0.1645,0.0,0.01488015784150378,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,255209,0.21
2.0,0.1645,0.0,0.01488015784150378,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,255235,0.47
1.0,2.8938,9.38,0.01639344262295082,440.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,255260,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,255279,0.21377192982456106
1.0,1.3846,5.0,0.020833333333333332,130.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,255280,0.48
0.0,2.4795,0.0,0.013157894736842105,179.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,258859,0.36
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,263924,0.21377192982456106
2.0,2.5107,5.276923,0.014285714285714285,650.5,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,264105,0.21
2.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,264130,0.2
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,264285,0.21377192982456106
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,264484,0.2566666666666665
2.7143,2.7486,9.375,0.017857142857142856,399.5,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,264841,0.21
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,265079,0.2566666666666665
2.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,265274,0.32
1.0,2.3971,2.888889,0.012345679012345678,506.5,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,265765,0.35
2.0,2.8373,1.0,0.01488015784150378,170.7,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,265798,1.0
1.0,2.7175,0.714286,0.014084507042253521,298.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,265813,0.26
0.0,2.5485,0.0,0.0136986301369863,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,265909,0.28
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,266134,0.21377192982456106
1.0,2.5485,0.0,0.0136986301369863,111.85,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,266158,0.31
2.0,0.1645,0.0,0.01488015784150378,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,266164,0.47
1.0,0.1645,0.0,0.01488015784150378,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,266202,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,266204,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,266413,1.0
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266510,0.41333333333333333
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,266726,0.25500000000000034
1.0,2.9578,1.307692,0.015384615384615385,365.5,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,266745,0.45
2.0,2.8188,4.0,0.02,212.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,266916,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,267129,0.31666666666666626
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,267316,0.21377192982456106
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,267365,0.13
2.0,2.9785,0.0,0.013157894736842105,53.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,267597,0.15
0.0,0.1645,0.0,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,267615,0.34
3.0,4.2931,2.666667,0.02040816326530612,420.0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,267707,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,267884,0.1805405405405407
0.0,2.5107,1.666667,0.014285714285714285,90.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,269104,0.32
1.0,2.6063,1.5,0.0136986301369863,137.0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,269780,0.42
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,271034,0.21377192982456106
