call_date,membership_id,total_cost,csrd_yyyymm,csrd_yyyy,csrd_mth,csrd_yyyywk,csrd_wk
2019-08-25 07:32:01,8697,58.85,201908,2019,8,20190,0
2016-05-11 12:49:37,8697,28.0,201605,2016,5,20163,3
2015-06-20 11:21:53,8697,28.0,201506,2015,6,20156,6
2015-07-09 11:51:14,8697,53.0,201507,2015,7,20154,4
2017-02-05 12:22:28,8697,53.0,201702,2017,2,20170,0
2015-06-03 17:26:45,8697,28.0,201506,2015,6,20153,3
2016-04-27 17:22:39,8697,28.0,201604,2016,4,20163,3
2016-10-30 15:45:57,8697,53.0,201610,2016,10,20160,0
2016-11-15 12:31:31,8700,0.0,201611,2016,11,20162,2
2016-12-13 16:54:00,8700,0.0,201612,2016,12,20162,2
2015-05-21 14:15:42,8700,28.0,201505,2015,5,20154,4
2016-03-19 15:14:53,8700,53.0,201603,2016,3,20166,6
2016-04-15 15:52:33,8700,28.0,201604,2016,4,20165,5
2016-05-12 13:01:34,8700,53.0,201605,2016,5,20164,4
2016-05-20 12:50:33,8700,28.0,201605,2016,5,20165,5
2016-08-05 12:57:01,8700,28.0,201608,2016,8,20165,5
2016-08-12 10:51:56,8700,28.0,201608,2016,8,20165,5
2019-09-16 08:25:49,8775,50.0,201909,2019,9,20191,1
2015-07-29 10:41:13,8775,48.0,201507,2015,7,20153,3
2015-06-17 08:40:05,8799,53.0,201506,2015,6,20153,3
2016-07-11 10:45:25,8799,53.0,201607,2016,7,20161,1
2016-05-14 14:11:16,8799,28.0,201605,2016,5,20166,6
2019-01-17 11:40:37,8806,58.85,201901,2019,1,20194,4
2015-10-07 10:43:00,8806,53.0,201510,2015,10,20153,3
2014-09-02 11:24:26,8806,30.0,201409,2014,9,20142,2
2014-08-05 06:25:11,8806,194.0,201408,2014,8,20142,2
2016-07-28 13:46:36,8821,53.0,201607,2016,7,20164,4
2014-06-25 18:26:35,8842,29.0,201406,2014,6,20143,3
2015-09-07 11:38:33,8854,28.0,201509,2015,9,20151,1
2017-01-26 08:50:57,8876,53.0,201701,2017,1,20174,4
2014-09-22 12:00:29,8876,53.0,201409,2014,9,20141,1
2017-01-24 07:39:10,8876,53.0,201701,2017,1,20172,2
2017-03-31 08:27:40,8876,53.0,201703,2017,3,20175,5
2019-06-01 12:05:08,8921,32.5,201906,2019,6,20196,6
2019-06-01 11:29:27,8921,0.0,201906,2019,6,20196,6
2015-01-09 20:26:24,8921,32.0,201501,2015,1,20155,5
2014-11-06 09:01:36,8921,30.0,201411,2014,11,20144,4
2015-03-04 18:36:41,8921,53.0,201503,2015,3,20153,3
2015-12-07 09:15:46,8922,53.0,201512,2015,12,20151,1
2019-02-19 16:12:55,8925,39.5,201902,2019,2,20192,2
2016-01-12 13:00:11,8925,27.0,201601,2016,1,20162,2
2014-10-21 17:31:40,8934,53.0,201410,2014,10,20142,2
2015-02-09 18:34:42,8934,53.0,201502,2015,2,20151,1
2015-03-27 13:10:48,8934,53.0,201503,2015,3,20155,5
2015-03-31 15:02:11,8934,53.0,201503,2015,3,20152,2
2016-04-05 22:01:38,8934,53.0,201604,2016,4,20162,2
2016-04-26 16:14:53,8934,53.0,201604,2016,4,20162,2
2016-05-02 16:38:36,8979,53.0,201605,2016,5,20161,1
2015-04-29 09:39:35,8979,53.0,201504,2015,4,20153,3
2014-09-24 15:06:16,8979,62.0,201409,2014,9,20143,3
2015-08-25 16:34:20,8979,53.0,201508,2015,8,20152,2
2016-02-16 10:26:13,8979,53.0,201602,2016,2,20162,2
2019-04-06 10:48:43,8983,58.85,201904,2019,4,20196,6
2019-09-18 14:21:13,8983,58.85,201909,2019,9,20193,3
2016-06-09 09:00:23,8983,53.0,201606,2016,6,20164,4
2017-02-11 12:35:45,8983,53.0,201702,2017,2,20176,6
2015-02-16 14:07:23,8983,0.0,201502,2015,2,20151,1
2016-04-15 17:44:59,8983,27.0,201604,2016,4,20165,5
2016-04-03 10:04:50,8983,53.0,201604,2016,4,20160,0
2016-06-09 09:17:56,8983,53.0,201606,2016,6,20164,4
2018-09-25 12:05:05,8983,0.0,201809,2018,9,20182,2
2018-11-10 14:24:50,8983,43.55,201811,2018,11,20186,6
2017-04-26 12:27:49,8993,32.5,201704,2017,4,20173,3
2018-12-20 10:18:25,8993,32.5,201812,2018,12,20184,4
2018-10-02 15:46:59,8993,46.5,201810,2018,10,20182,2
2015-01-16 06:32:14,8993,29.0,201501,2015,1,20155,5
2016-05-06 18:46:10,8993,120.0,201605,2016,5,20165,5
2016-05-18 09:44:36,8993,30.0,201605,2016,5,20163,3
2019-05-26 16:21:24,9028,17.0,201905,2019,5,20190,0
2017-04-29 21:08:26,9028,53.0,201704,2017,4,20176,6
2019-07-25 10:02:37,9028,30.0,201907,2019,7,20194,4
2019-05-06 13:10:08,9028,33.0,201905,2019,5,20191,1
2016-02-16 06:15:58,9028,180.0,201602,2016,2,20162,2
2016-02-15 18:28:30,9028,0.0,201602,2016,2,20161,1
2014-09-27 13:39:38,9037,53.0,201409,2014,9,20146,6
2015-08-29 10:42:51,9037,53.0,201508,2015,8,20156,6
2015-09-12 10:56:46,9037,53.0,201509,2015,9,20156,6
2015-04-27 13:15:56,9037,53.0,201504,2015,4,20151,1
2015-07-16 15:09:16,9083,53.0,201507,2015,7,20154,4
2019-08-11 15:19:03,9093,58.85,201908,2019,8,20190,0
2016-04-01 14:48:44,9093,83.0,201604,2016,4,20165,5
2017-01-05 12:47:02,9130,53.0,201701,2017,1,20174,4
2016-07-19 07:44:02,9130,53.0,201607,2016,7,20162,2
2016-12-21 12:19:17,9130,26.0,201612,2016,12,20163,3
2016-12-22 09:53:17,9130,33.0,201612,2016,12,20164,4
2015-03-12 07:52:04,9161,53.0,201503,2015,3,20154,4
2015-04-13 07:11:57,9161,53.0,201504,2015,4,20151,1
2014-09-03 10:25:08,9161,53.0,201409,2014,9,20143,3
2019-01-22 14:23:00,9175,0.0,201901,2019,1,20192,2
2016-10-02 15:40:29,9225,53.0,201610,2016,10,20160,0
2014-06-27 20:11:07,9225,53.0,201406,2014,6,20145,5
2014-12-04 17:28:00,9225,43.0,201412,2014,12,20144,4
2015-03-02 11:44:43,9225,53.0,201503,2015,3,20151,1
2019-02-02 09:39:39,9229,30.5,201902,2019,2,20196,6
2019-04-18 07:42:26,9247,32.5,201904,2019,4,20194,4
2015-10-29 06:39:31,9247,53.0,201510,2015,10,20154,4
2018-12-28 09:41:51,9305,36.5,201812,2018,12,20185,5
2018-11-19 17:45:10,9305,58.85,201811,2018,11,20181,1
2015-05-06 10:47:00,9346,53.0,201505,2015,5,20153,3
2016-08-05 13:06:02,9346,29.0,201608,2016,8,20165,5
2016-11-16 08:45:42,9346,53.0,201611,2016,11,20163,3
2018-12-04 09:55:07,9355,58.85,201812,2018,12,20182,2
2014-08-08 07:21:25,9355,53.0,201408,2014,8,20145,5
2016-04-14 10:35:25,9355,28.0,201604,2016,4,20164,4
2015-07-15 12:34:22,9355,53.0,201507,2015,7,20153,3
2016-01-05 09:29:29,9360,53.0,201601,2016,1,20162,2
2016-10-14 14:44:08,9360,53.0,201610,2016,10,20165,5
2017-02-01 15:43:15,9360,53.0,201702,2017,2,20173,3
2019-04-30 17:47:46,9360,34.5,201904,2019,4,20192,2
2019-07-03 11:47:49,9360,58.85,201907,2019,7,20193,3
2016-07-28 09:18:13,9360,30.0,201607,2016,7,20164,4
2015-01-07 12:52:54,9360,53.0,201501,2015,1,20153,3
2016-11-28 07:51:00,9360,53.0,201611,2016,11,20161,1
2014-09-10 11:55:41,9376,53.0,201409,2014,9,20143,3
2014-09-12 13:08:40,9376,53.0,201409,2014,9,20145,5
2015-05-28 11:12:47,9376,53.0,201505,2015,5,20154,4
2015-09-12 10:53:37,9376,53.0,201509,2015,9,20156,6
2016-10-17 10:38:57,9382,53.0,201610,2016,10,20161,1
2014-10-28 14:10:36,9382,53.0,201410,2014,10,20142,2
2016-12-19 13:21:19,9382,26.0,201612,2016,12,20161,1
2014-07-24 15:32:08,9401,53.0,201407,2014,7,20144,4
2018-12-11 08:17:28,9412,58.85,201812,2018,12,20182,2
2018-09-29 18:56:07,9412,58.85,201809,2018,9,20186,6
2016-08-02 14:57:17,9414,53.0,201608,2016,8,20162,2
2019-07-26 10:27:12,9414,33.0,201907,2019,7,20195,5
2015-01-29 10:28:12,9414,53.0,201501,2015,1,20154,4
2015-02-04 07:49:52,9414,53.0,201502,2015,2,20153,3
2015-10-13 12:14:51,9414,29.0,201510,2015,10,20152,2
2015-12-31 13:35:50,9414,53.0,201512,2015,12,20154,4
2015-11-02 10:40:39,9414,53.0,201511,2015,11,20151,1
2016-07-23 13:14:35,9427,53.0,201607,2016,7,20166,6
2016-12-13 10:06:30,9427,53.0,201612,2016,12,20162,2
2015-05-14 12:52:23,9427,53.0,201505,2015,5,20154,4
2014-09-11 13:10:17,9427,28.0,201409,2014,9,20144,4
2018-09-26 10:51:57,9453,58.85,201809,2018,9,20183,3
2016-02-17 06:17:34,9453,0.0,201602,2016,2,20163,3
2019-05-11 11:01:44,9453,58.85,201905,2019,5,20196,6
2014-11-21 14:55:12,9453,53.0,201411,2014,11,20145,5
2015-04-14 07:54:29,9453,53.0,201504,2015,4,20152,2
2015-04-06 18:36:20,9539,28.0,201504,2015,4,20151,1
2017-01-11 10:43:21,9539,15.25,201701,2017,1,20173,3
2015-01-28 16:24:20,9539,28.0,201501,2015,1,20153,3
2015-08-06 07:39:43,9539,28.0,201508,2015,8,20154,4
2016-03-11 16:13:16,9539,28.0,201603,2016,3,20165,5
2019-05-02 11:36:56,9572,32.5,201905,2019,5,20194,4
2019-05-20 10:29:40,9605,32.5,201905,2019,5,20191,1
2019-04-01 09:22:37,9605,36.5,201904,2019,4,20191,1
2019-03-31 10:38:51,9605,36.5,201903,2019,3,20190,0
2015-01-25 10:49:57,9605,33.0,201501,2015,1,20150,0
2015-06-10 10:04:19,9605,33.0,201506,2015,6,20153,3
2014-12-22 07:04:12,9615,30.0,201412,2014,12,20141,1
2019-06-06 14:07:04,9634,18.25,201906,2019,6,20194,4
2016-12-23 08:26:20,9634,35.0,201612,2016,12,20165,5
2015-08-31 11:17:25,9644,53.0,201508,2015,8,20151,1
2015-04-02 14:59:17,9644,53.0,201504,2015,4,20154,4
2016-08-23 17:05:30,9649,224.0,201608,2016,8,20162,2
2018-12-01 15:18:49,9749,58.85,201812,2018,12,20186,6
2014-08-16 10:16:35,9749,53.0,201408,2014,8,20146,6
2014-10-30 15:49:49,9749,53.0,201410,2014,10,20144,4
2014-12-02 15:50:54,9749,53.0,201412,2014,12,20142,2
2015-02-21 14:52:49,9749,53.0,201502,2015,2,20156,6
2015-03-20 05:50:41,9749,53.0,201503,2015,3,20155,5
2015-09-22 15:26:04,9749,74.0,201509,2015,9,20152,2
2019-01-03 13:02:34,9763,47.0,201901,2019,1,20194,4
2014-12-15 12:11:09,9769,53.0,201412,2014,12,20141,1
2015-05-14 14:55:13,9769,53.0,201505,2015,5,20154,4
2017-02-14 17:27:32,9769,53.0,201702,2017,2,20172,2
2016-01-05 15:45:36,9773,27.0,201601,2016,1,20162,2
2016-01-06 10:05:33,9773,27.0,201601,2016,1,20163,3
2016-07-10 12:38:41,9775,53.0,201607,2016,7,20160,0
2015-01-13 15:15:33,9775,53.0,201501,2015,1,20152,2
2015-08-11 15:12:51,9775,53.0,201508,2015,8,20152,2
2019-09-09 08:47:18,9801,58.85,201909,2019,9,20191,1
2019-08-09 09:34:17,9815,29.43,201908,2019,8,20195,5
2017-01-10 13:49:56,9815,53.0,201701,2017,1,20172,2
2015-01-30 13:42:49,9815,53.0,201501,2015,1,20155,5
2014-10-26 14:23:39,9815,53.0,201410,2014,10,20140,0
2014-11-02 08:37:21,9815,53.0,201411,2014,11,20140,0
2014-11-03 09:04:41,9815,53.0,201411,2014,11,20141,1
2015-01-29 13:31:22,9815,53.0,201501,2015,1,20154,4
2015-01-31 11:24:40,9815,53.0,201501,2015,1,20156,6
2015-02-05 09:43:38,9815,53.0,201502,2015,2,20154,4
2015-06-30 13:24:34,9815,53.0,201506,2015,6,20152,2
2015-07-01 12:14:18,9815,53.0,201507,2015,7,20153,3
2018-12-12 15:19:08,9835,33.5,201812,2018,12,20183,3
2018-09-11 14:18:04,9836,58.85,201809,2018,9,20182,2
2019-04-18 15:23:24,9842,29.43,201904,2019,4,20194,4
2015-06-05 15:17:17,9854,53.0,201506,2015,6,20155,5
2015-11-11 09:53:40,9854,53.0,201511,2015,11,20153,3
2015-02-25 03:58:14,9897,27.0,201502,2015,2,20153,3
2015-08-15 18:45:51,9901,53.0,201508,2015,8,20156,6
2016-01-11 16:57:44,9901,53.0,201601,2016,1,20161,1
2015-03-06 15:45:39,9901,134.0,201503,2015,3,20155,5
2015-05-24 02:12:16,9901,27.0,201505,2015,5,20150,0
2015-09-09 04:18:28,9901,53.0,201509,2015,9,20153,3
2014-10-04 09:58:39,9904,53.0,201410,2014,10,20146,6
2016-08-06 21:39:28,9931,53.0,201608,2016,8,20166,6
2019-07-03 18:19:07,9931,30.5,201907,2019,7,20193,3
2019-08-03 08:02:28,9931,58.85,201908,2019,8,20196,6
2016-12-30 12:52:45,9931,30.0,201612,2016,12,20165,5
2015-08-17 08:49:26,9931,27.0,201508,2015,8,20151,1
2015-01-03 16:55:26,9988,53.0,201501,2015,1,20156,6
2015-03-08 14:08:55,9991,0.0,201503,2015,3,20150,0
2014-07-14 13:38:08,9991,42.0,201407,2014,7,20141,1
2016-01-04 08:49:57,9991,27.0,201601,2016,1,20161,1
2016-05-04 12:00:05,9991,27.0,201605,2016,5,20163,3
2016-07-05 09:55:55,9991,27.0,201607,2016,7,20162,2
2019-10-12 08:44:15,9991,33.0,201910,2019,10,20196,6
2019-03-05 14:54:40,10013,32.5,201903,2019,3,20192,2
2014-10-02 13:48:20,10036,27.0,201410,2014,10,20144,4
2017-04-25 15:33:13,10036,53.0,201704,2017,4,20172,2
2014-08-09 11:45:15,10036,53.0,201408,2014,8,20146,6
2015-03-19 05:52:00,10036,53.0,201503,2015,3,20154,4
2019-10-05 09:56:44,10036,58.85,201910,2019,10,20196,6
2019-05-22 11:54:43,10036,58.85,201905,2019,5,20193,3
2015-08-20 00:33:00,10036,27.0,201508,2015,8,20154,4
2019-05-08 15:01:01,10064,34.0,201905,2019,5,20193,3
2018-10-18 15:44:43,10064,32.5,201810,2018,10,20184,4
2014-10-24 13:34:37,10064,53.0,201410,2014,10,20145,5
2015-08-13 18:21:44,10064,53.0,201508,2015,8,20154,4
2015-08-31 16:08:53,10064,30.0,201508,2015,8,20151,1
2015-05-10 10:45:08,10064,53.0,201505,2015,5,20150,0
2019-01-22 13:09:03,10072,0.0,201901,2019,1,20192,2
2018-11-24 10:37:48,10150,32.5,201811,2018,11,20186,6
2016-01-09 12:17:52,10150,28.0,201601,2016,1,20166,6
2016-06-15 20:37:38,10150,28.0,201606,2016,6,20163,3
2016-10-17 16:44:23,10150,30.0,201610,2016,10,20161,1
2019-03-12 12:46:50,10151,58.85,201903,2019,3,20192,2
2016-12-15 16:37:12,10151,53.0,201612,2016,12,20164,4
2015-05-12 15:55:50,10151,53.0,201505,2015,5,20152,2
2014-06-12 15:38:02,10151,28.0,201406,2014,6,20144,4
2016-11-14 10:09:03,10151,30.0,201611,2016,11,20161,1
2014-06-18 10:47:27,10164,30.0,201406,2014,6,20143,3
2019-08-22 15:08:49,10167,40.0,201908,2019,8,20194,4
2019-08-23 09:38:49,10167,36.5,201908,2019,8,20195,5
2019-08-31 01:06:01,10167,0.0,201908,2019,8,20196,6
2015-11-25 14:07:06,10167,27.0,201511,2015,11,20153,3
2014-10-18 19:10:15,10167,28.0,201410,2014,10,20146,6
2015-04-07 15:26:54,10167,28.0,201504,2015,4,20152,2
2016-08-23 08:40:03,10178,53.0,201608,2016,8,20162,2
2014-12-24 13:57:11,10178,53.0,201412,2014,12,20143,3
2019-08-21 15:00:30,10178,47.0,201908,2019,8,20193,3
2017-02-25 11:52:53,10178,116.5,201702,2017,2,20176,6
2017-03-30 17:43:49,10178,143.5,201703,2017,3,20174,4
2019-03-25 15:17:19,10178,29.43,201903,2019,3,20191,1
2019-03-29 15:40:24,10178,70.85,201903,2019,3,20195,5
2016-02-08 16:43:21,10178,53.0,201602,2016,2,20161,1
2016-02-16 13:56:15,10178,53.0,201602,2016,2,20162,2
2014-12-01 17:04:21,10178,43.0,201412,2014,12,20141,1
2015-02-09 13:50:33,10178,53.0,201502,2015,2,20151,1
2016-06-06 13:44:12,10178,30.0,201606,2016,6,20161,1
2016-06-02 12:01:13,10178,53.0,201606,2016,6,20164,4
2016-08-09 11:57:52,10178,53.0,201608,2016,8,20162,2
2017-01-18 16:53:21,10178,53.0,201701,2017,1,20173,3
2015-12-17 22:40:26,10178,53.0,201512,2015,12,20154,4
2017-04-25 10:36:23,10216,53.0,201704,2017,4,20172,2
2016-06-22 15:30:37,10216,35.0,201606,2016,6,20163,3
2019-07-29 12:00:02,10227,30.5,201907,2019,7,20191,1
2018-10-09 15:47:52,10227,30.0,201810,2018,10,20182,2
2016-01-02 09:03:55,10227,27.0,201601,2016,1,20166,6
2019-10-17 11:24:42,10227,30.5,201910,2019,10,20194,4
2019-04-02 15:55:37,10227,58.85,201904,2019,4,20192,2
2018-12-15 11:13:20,10227,30.5,201812,2018,12,20186,6
2018-12-20 08:42:03,10227,39.5,201812,2018,12,20184,4
2014-08-14 14:25:02,10227,27.0,201408,2014,8,20144,4
2015-06-17 18:48:12,10227,27.0,201506,2015,6,20153,3
2017-02-12 12:52:28,10227,15.0,201702,2017,2,20170,0
2014-07-24 17:00:45,10227,53.0,201407,2014,7,20144,4
2017-04-04 22:24:11,10227,30.0,201704,2017,4,20172,2
2016-05-04 05:49:21,10227,27.0,201605,2016,5,20163,3
2016-11-05 15:15:04,10227,0.0,201611,2016,11,20166,6
2016-02-10 11:06:30,10227,27.0,201602,2016,2,20163,3
2016-09-02 11:09:24,10232,53.0,201609,2016,9,20165,5
2015-09-17 15:55:42,10232,53.0,201509,2015,9,20154,4
2019-08-20 09:47:11,10240,34.0,201908,2019,8,20192,2
2016-12-08 13:22:12,10240,53.0,201612,2016,12,20164,4
2019-06-25 12:42:22,10240,17.0,201906,2019,6,20192,2
2016-01-27 07:17:33,10240,30.0,201601,2016,1,20163,3
2017-02-14 08:10:21,10248,53.0,201702,2017,2,20172,2
2016-08-26 09:38:13,10279,30.0,201608,2016,8,20165,5
2015-06-01 14:57:53,10279,53.0,201506,2015,6,20151,1
2018-11-02 16:32:45,10279,58.85,201811,2018,11,20185,5
2016-12-03 17:41:00,10279,32.0,201612,2016,12,20166,6
2014-12-26 17:59:39,10333,53.0,201412,2014,12,20145,5
2015-09-14 02:23:11,10333,27.0,201509,2015,9,20151,1
2016-02-12 13:55:51,10333,35.0,201602,2016,2,20165,5
2015-01-08 05:40:42,10379,32.0,201501,2015,1,20154,4
2019-08-13 17:27:43,10383,58.85,201908,2019,8,20192,2
2014-09-24 14:49:53,10383,0.0,201409,2014,9,20143,3
2017-04-04 09:55:42,10383,0.0,201704,2017,4,20172,2
2014-08-15 13:14:25,10383,53.0,201408,2014,8,20145,5
2016-02-25 09:18:08,10383,30.0,201602,2016,2,20164,4
2018-09-04 09:48:52,10392,58.85,201809,2018,9,20182,2
2019-07-06 16:01:42,10488,58.85,201907,2019,7,20196,6
2019-04-24 16:56:53,10488,30.5,201904,2019,4,20193,3
2015-09-10 09:12:43,10488,103.0,201509,2015,9,20154,4
2014-11-23 12:34:15,10503,28.0,201411,2014,11,20140,0
2015-06-05 13:13:09,10503,53.0,201506,2015,6,20155,5
2019-04-11 17:45:02,10503,34.0,201904,2019,4,20194,4
2014-06-01 20:12:14,10503,28.0,201406,2014,6,20140,0
2016-09-03 11:09:14,10503,28.0,201609,2016,9,20166,6
2019-01-19 15:24:29,10503,32.5,201901,2019,1,20196,6
2014-12-10 08:23:04,10503,27.0,201412,2014,12,20143,3
2015-06-18 10:42:21,10503,28.0,201506,2015,6,20154,4
2016-12-21 14:38:03,10503,30.0,201612,2016,12,20163,3
2019-06-12 18:41:27,10516,58.85,201906,2019,6,20193,3
2019-06-26 21:31:35,10516,29.43,201906,2019,6,20193,3
2015-08-19 14:38:47,10516,53.0,201508,2015,8,20153,3
2015-09-05 20:55:11,10516,53.0,201509,2015,9,20156,6
2015-09-11 15:24:35,10516,53.0,201509,2015,9,20155,5
2019-06-27 13:11:32,10614,58.85,201906,2019,6,20194,4
2019-06-26 09:02:19,10614,58.85,201906,2019,6,20193,3
2016-07-20 00:04:07,10614,53.0,201607,2016,7,20163,3
2015-05-07 11:11:12,10614,53.0,201505,2015,5,20154,4
2015-01-28 09:24:34,10619,53.0,201501,2015,1,20153,3
2015-01-29 09:41:33,10619,53.0,201501,2015,1,20154,4
2015-03-10 21:55:01,10637,53.0,201503,2015,3,20152,2
2019-09-21 06:07:24,10637,58.85,201909,2019,9,20196,6
2019-07-29 14:47:30,10664,30.5,201907,2019,7,20191,1
2016-10-08 16:15:07,10664,53.0,201610,2016,10,20166,6
2014-10-18 15:17:24,10664,53.0,201410,2014,10,20146,6
2014-11-25 13:38:56,10664,53.0,201411,2014,11,20142,2
2014-12-02 00:30:08,10664,53.0,201412,2014,12,20142,2
2016-07-27 15:42:40,10664,30.0,201607,2016,7,20163,3
2018-12-23 10:14:36,10671,33.5,201812,2018,12,20180,0
2016-02-15 11:27:36,10671,30.0,201602,2016,2,20161,1
2014-12-17 07:16:43,10719,53.0,201412,2014,12,20143,3
2016-07-24 12:04:00,10719,53.0,201607,2016,7,20160,0
2017-02-27 08:08:04,10719,30.5,201702,2017,2,20171,1
2015-02-16 16:13:08,10719,53.0,201502,2015,2,20151,1
2016-04-05 11:05:47,10726,45.0,201604,2016,4,20162,2
2015-03-18 21:50:27,10726,53.0,201503,2015,3,20153,3
2016-11-28 09:05:36,10726,53.0,201611,2016,11,20161,1
2018-11-17 14:28:33,10759,58.85,201811,2018,11,20186,6
2014-12-04 12:07:23,10759,30.0,201412,2014,12,20144,4
2016-06-06 15:30:59,10759,30.0,201606,2016,6,20161,1
2016-07-19 13:49:10,10759,30.0,201607,2016,7,20162,2
2018-12-14 13:30:03,10759,33.0,201812,2018,12,20185,5
2015-12-17 15:38:01,10759,30.0,201512,2015,12,20154,4
2019-02-19 09:10:16,10777,58.85,201902,2019,2,20192,2
2014-07-09 15:56:32,10777,53.0,201407,2014,7,20143,3
2014-09-18 08:58:41,10777,53.0,201409,2014,9,20144,4
2015-01-28 19:08:19,10777,53.0,201501,2015,1,20153,3
2015-02-11 19:20:37,10777,30.0,201502,2015,2,20153,3
2014-07-23 19:15:47,10777,43.0,201407,2014,7,20143,3
2015-03-01 12:42:19,10777,53.0,201503,2015,3,20150,0
2017-02-09 12:44:04,10777,26.5,201702,2017,2,20174,4
2015-03-27 09:53:34,10781,53.0,201503,2015,3,20155,5
2016-09-22 13:53:12,10781,0.0,201609,2016,9,20164,4
2019-01-26 11:37:47,10781,58.85,201901,2019,1,20196,6
2019-04-04 11:39:18,10781,58.85,201904,2019,4,20194,4
2016-01-25 07:07:39,10781,53.0,201601,2016,1,20161,1
2016-07-30 16:40:53,10781,53.0,201607,2016,7,20166,6
2018-09-19 20:36:38,10792,0.0,201809,2018,9,20183,3
2019-08-27 14:16:46,10792,23.5,201908,2019,8,20192,2
2019-07-05 12:02:22,10792,31.5,201907,2019,7,20195,5
2014-11-21 10:24:00,10792,26.0,201411,2014,11,20145,5
2015-05-11 07:05:58,10792,26.0,201505,2015,5,20151,1
2019-02-25 17:38:56,10807,36.5,201902,2019,2,20191,1
2016-05-08 14:51:43,10813,180.0,201605,2016,5,20160,0
2019-01-23 18:51:57,10813,15.0,201901,2019,1,20193,3
2015-09-03 12:48:31,10813,53.0,201509,2015,9,20154,4
2016-05-10 17:17:48,10813,86.0,201605,2016,5,20162,2
2014-06-14 11:33:21,10813,53.0,201406,2014,6,20146,6
2014-11-29 19:02:14,10813,53.0,201411,2014,11,20146,6
2016-06-27 10:19:18,10813,35.0,201606,2016,6,20161,1
2014-09-18 17:16:22,10819,53.0,201409,2014,9,20144,4
2016-02-14 07:19:51,10819,53.0,201602,2016,2,20160,0
2016-09-14 06:02:02,10819,53.0,201609,2016,9,20163,3
2019-07-09 19:08:28,10832,33.5,201907,2019,7,20192,2
2016-03-05 12:11:09,10832,30.0,201603,2016,3,20166,6
2017-01-08 12:24:47,10832,32.5,201701,2017,1,20170,0
2017-03-07 17:47:45,10832,32.5,201703,2017,3,20172,2
2017-01-27 10:30:33,10832,53.0,201701,2017,1,20175,5
2019-10-10 07:30:38,10867,58.85,201910,2019,10,20194,4
2019-08-18 15:56:27,10867,30.5,201908,2019,8,20190,0
2018-10-06 12:20:05,10876,29.43,201810,2018,10,20186,6
2015-06-02 13:17:23,10876,53.0,201506,2015,6,20152,2
2015-10-29 08:59:21,10876,53.0,201510,2015,10,20154,4
2016-08-03 18:53:52,10876,53.0,201608,2016,8,20163,3
2015-12-20 12:14:10,10876,30.0,201512,2015,12,20150,0
2015-05-30 09:16:35,10882,30.0,201505,2015,5,20156,6
2016-05-29 07:51:22,10882,30.0,201605,2016,5,20160,0
2016-06-01 05:56:44,10882,30.0,201606,2016,6,20163,3
2015-04-17 16:09:49,10882,30.0,201504,2015,4,20155,5
2017-04-20 18:09:10,10925,26.5,201704,2017,4,20174,4
2016-04-05 09:35:15,10925,53.0,201604,2016,4,20162,2
2016-09-26 07:58:35,10925,53.0,201609,2016,9,20161,1
2016-04-19 11:07:28,10925,0.0,201604,2016,4,20162,2
2016-06-28 15:52:15,10943,53.0,201606,2016,6,20162,2
2015-03-14 08:57:27,10959,53.0,201503,2015,3,20156,6
2016-03-03 11:06:27,10964,53.0,201603,2016,3,20164,4
2015-05-29 14:20:35,10972,53.0,201505,2015,5,20155,5
2016-01-13 14:50:42,10972,28.0,201601,2016,1,20163,3
2015-02-01 10:52:53,10972,53.0,201502,2015,2,20150,0
2015-10-27 07:50:17,10972,39.0,201510,2015,10,20152,2
2019-10-10 09:31:02,10972,58.85,201910,2019,10,20194,4
2014-12-28 18:49:53,10972,53.0,201412,2014,12,20140,0
2015-06-05 12:31:52,10985,30.0,201506,2015,6,20155,5
2014-07-28 09:52:29,10985,30.0,201407,2014,7,20141,1
2019-10-04 07:02:54,10989,58.85,201910,2019,10,20195,5
2016-04-16 17:48:05,10989,27.0,201604,2016,4,20166,6
2016-08-08 15:21:55,10989,53.0,201608,2016,8,20161,1
2014-11-07 10:13:14,10989,53.0,201411,2014,11,20145,5
2015-01-17 09:49:28,10989,32.0,201501,2015,1,20156,6
2014-11-15 14:35:05,10996,28.0,201411,2014,11,20146,6
2015-01-02 13:49:08,10996,53.0,201501,2015,1,20155,5
2015-07-26 17:20:30,10996,28.0,201507,2015,7,20150,0
2015-03-18 09:41:21,10996,53.0,201503,2015,3,20153,3
2019-08-10 15:13:50,10999,30.5,201908,2019,8,20196,6
2016-11-03 16:05:47,10999,31.0,201611,2016,11,20164,4
2017-01-31 12:37:53,10999,30.0,201701,2017,1,20172,2
2014-06-18 09:23:29,11013,83.0,201406,2014,6,20143,3
2015-06-21 15:33:47,11013,53.0,201506,2015,6,20150,0
2016-12-14 12:58:12,11013,53.0,201612,2016,12,20163,3
2018-12-27 11:27:39,11054,58.85,201812,2018,12,20184,4
2017-02-17 15:40:53,11054,53.0,201702,2017,2,20175,5
2018-09-27 13:40:42,11054,58.85,201809,2018,9,20184,4
2014-11-16 15:03:54,11054,28.0,201411,2014,11,20140,0
2019-06-25 10:09:52,11062,58.85,201906,2019,6,20192,2
2014-11-27 14:59:56,11062,53.0,201411,2014,11,20144,4
2014-12-19 14:39:33,11062,53.0,201412,2014,12,20145,5
