total_calls_veh,aaa_mean_child,total_members_in_household,mean_tow_miles,mean_total_member_cost_veh,consumer_score,aaa_financial_service_0,plus_indicator_description_basic_membership,plus_indicator_description_plus_membership,occupation_group_management,occupation_group_retired,sc_vehicle_manufacturer_name_middle_end_vehicle,tenure_between_21___40_years,tenure_under_20_years,no_members_3___member,gender_female,gender_male,kcl_b_ind_mosaicsgrouping_boomers,kcl_b_ind_mosaicsgrouping_golden_year,kcl_b_ind_mosaicsgrouping_power_elite,education_completed_college,use_road_side,membership_id,yes_roadside
4697.0,0.0,2,0.0,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,192281,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,192292,0.87
1211.0,3.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,192340,0.87
1253.0,2.0,4,7.928571000000001,175.441122,0.015625,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,192369,0.88
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,192432,0.7325
750.0,3.0,6,0.75,147.456553,0.013157894736842105,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,192458,1.0
981.0,0.0,5,1.285714,144.325817,0.014084507042253521,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,192491,1.0
5836.0,1.0,1,2.0,132.370546,0.0136986301369863,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,192539,0.72
5836.0,0.0,1,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192552,1.0
955.0,3.0,2,0.0,191.50224599999999,0.01488015784150378,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,192556,1.0
166.0,0.0,3,1.2,127.172174,0.012987012987012988,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,192584,1.0
5836.0,1.0,1,0.0,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,192629,1.0
1153.0,1.0,3,2.75,117.08376299999999,0.012345679012345678,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,192636,1.0
3761.0,3.0,4,0.875,135.775668,0.014285714285714285,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,192645,0.73
1322.0,1.0,1,0.0,156.036397,0.02,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,192677,1.0
1211.0,1.0,3,1.75,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,192736,1.0
492.0,0.0,4,0.0,164.69268200000002,0.017857142857142856,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,192744,0.71
1548.0,1.0,2,0.0,125.689416,0.0136986301369863,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,192757,1.0
1211.0,2.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,192759,0.62
1253.0,3.0625,4,1.125,175.441122,0.015625,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,192784,1.0
1211.0,2.0,4,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,192795,0.72
1380.0,1.0,2,0.44444399999999995,145.274146,0.014925373134328358,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,192806,1.0
476.0,2.4,5,1.636364,155.627818,0.01488015784150378,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,192808,1.0
4697.0,3.0,2,0.0,162.93004399999998,0.015384615384615385,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,192817,1.0
2043.0,2.0,3,0.8,136.00893,0.015625,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,192833,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,192872,1.0
1548.0,2.0,2,4.133333,125.689416,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,192885,1.0
1181.0,1.0,1,1.0,162.892046,0.017241379310344827,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,192925,1.0
1064.0,2.0,2,0.833333,161.44551299999998,0.015873015873015872,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,192955,1.0
1253.0,1.0,2,0.0,175.441122,0.015625,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,193042,1.0
1380.0,1.1667,4,0.0,145.274146,0.014925373134328358,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,193048,1.0
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,193119,0.75
1211.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,193137,0.8683333333333333
968.0,1.0,2,0.0,152.51689199999998,0.013157894736842105,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,193161,1.0
5836.0,0.0,2,0.225,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,193334,1.0
5836.0,2.0,2,4.0,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,193455,1.0
1211.0,2.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,193489,0.7
856.0,1.0,1,0.0,156.358351,0.01488015784150378,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,193510,0.6125
1211.0,2.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,193515,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,193573,0.92
1211.0,1.0,4,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,193584,0.8125
4697.0,1.0,2,0.0,162.93004399999998,0.015384615384615385,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,193585,1.0
5836.0,1.0,2,0.0,132.370546,0.0136986301369863,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,193604,0.76
2043.0,2.0,3,0.0,136.00893,0.015625,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,193639,0.73
1211.0,1.0,2,4.4,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,193663,1.0
1322.0,2.0,3,1.357143,156.036397,0.02,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,193664,1.0
856.0,1.0,2,0.0,156.358351,0.01488015784150378,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,193666,1.0
4697.0,2.0,4,0.675,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,193681,1.0
166.0,0.0,2,0.0,127.172174,0.012987012987012988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,193691,1.0
3761.0,2.0,3,4.4,135.775668,0.014285714285714285,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,193709,1.0
5836.0,1.0,1,0.5,132.370546,0.0136986301369863,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,193722,0.69
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,193724,0.84
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,193773,1.0
1153.0,2.0,3,0.0,117.08376299999999,0.012345679012345678,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,193801,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193823,0.83
641.0,1.0,2,2.766667,181.860824,0.01488015784150378,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,193829,1.0
1211.0,3.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,193831,1.0
4697.0,1.0,3,0.0,162.93004399999998,0.015384615384615385,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,193836,1.0
5836.0,1.0,2,0.0,132.370546,0.0136986301369863,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,193879,1.0
1211.0,1.0,2,0.95,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,193972,0.76
981.0,3.0,1,2.0,144.325817,0.014084507042253521,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,193982,0.82
1380.0,1.0,3,0.0,145.274146,0.014925373134328358,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,194000,0.78
476.0,0.0,2,2.0,155.627818,0.01488015784150378,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,194037,1.0
1211.0,3.0,3,0.5,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,194076,1.0
1253.0,1.0,2,5.65,175.441122,0.015625,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,194091,1.0
4697.0,2.0,1,0.0,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,194101,1.0
417.0,2.0,2,0.0,146.975438,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,194105,1.0
4697.0,4.0,3,0.0,162.93004399999998,0.015384615384615385,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,194121,1.0
772.0,1.0,3,0.0,151.74655900000002,0.014285714285714285,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,194160,1.0
4697.0,2.0,2,1.6,162.93004399999998,0.015384615384615385,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,194162,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,194207,0.6725
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,194244,0.89
1153.0,0.0,1,2.0,117.08376299999999,0.012345679012345678,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,194365,0.7916666666666665
1211.0,2.0,4,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,194370,1.0
1548.0,1.0,2,0.05,125.689416,0.0136986301369863,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,194379,1.0
1211.0,2.0,7,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,194418,1.0
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,194439,1.0
1211.0,2.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,194482,0.85
1211.0,5.0,2,0.75,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,194502,1.0
1211.0,2.0,3,3.666667,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,194525,0.79
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,194531,0.71
3761.0,1.0,2,0.25,135.775668,0.014285714285714285,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,194588,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,194589,0.87
856.0,1.0,2,0.0,156.358351,0.01488015784150378,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,194646,1.0
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,194657,1.0
476.0,1.0,2,0.0,155.627818,0.01488015784150378,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,194665,0.73
5836.0,1.0,1,1.0,132.370546,0.0136986301369863,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,194666,1.0
4697.0,3.0,3,0.0,162.93004399999998,0.015384615384615385,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,194689,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,194701,1.0
3761.0,2.0,3,0.333333,135.775668,0.014285714285714285,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,194728,0.78
2043.0,1.0,2,5.3333330000000005,136.00893,0.015625,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,194736,0.79
1211.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,194737,1.0
1380.0,1.5,3,2.875,145.274146,0.014925373134328358,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,194752,1.0
1211.0,1.75,4,3.24,8.441607000000001,0.01488015784150378,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,194784,1.0
1181.0,0.0,1,20.0,162.892046,0.017241379310344827,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,194788,0.8616666666666667
4697.0,1.0,3,0.166667,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,194888,1.0
5836.0,1.0,3,0.571429,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,194898,1.0
1548.0,1.0,1,1.5,125.689416,0.0136986301369863,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,194926,0.72
1181.0,2.0,4,13.75,162.892046,0.017241379310344827,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,194931,1.0
1211.0,3.0,3,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,194932,1.0
1211.0,3.0,2,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,194942,1.0
4697.0,0.0,2,1.2,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,194962,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,194983,0.86
1253.0,1.0,2,0.666667,175.441122,0.015625,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,194994,1.0
1181.0,2.0,2,0.0,162.892046,0.017241379310344827,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,195031,1.0
2726.0,2.0,4,6.6666669999999995,150.919066,0.01639344262295082,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,195045,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,195075,0.86
5836.0,1.0,2,7.0,132.370546,0.0136986301369863,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,195104,1.0
1211.0,4.0,3,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,195171,1.0
1064.0,1.0,2,7.857142999999999,161.44551299999998,0.015873015873015872,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,195192,1.0
1211.0,1.0,4,0.8,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,195217,1.0
1548.0,1.0,2,0.0,125.689416,0.0136986301369863,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,195242,1.0
1548.0,2.0,3,0.0,125.689416,0.0136986301369863,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,195281,1.0
4697.0,1.0,2,1.333333,162.93004399999998,0.015384615384615385,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,195283,1.0
1211.0,1.5,5,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,195298,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,195301,0.7325
2043.0,2.0,5,3.73,136.00893,0.015625,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,195347,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,195433,1.0
166.0,1.0,3,36.333333,127.172174,0.012987012987012988,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,195464,0.72
5836.0,3.0,3,0.6714289999999999,132.370546,0.0136986301369863,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,195538,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195602,1.0
1380.0,1.0,1,4.0,145.274146,0.014925373134328358,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,195609,1.0
3761.0,1.0,3,0.0,135.775668,0.014285714285714285,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,195613,1.0
1153.0,1.0,3,4.365,117.08376299999999,0.012345679012345678,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,195619,1.0
5836.0,2.0,4,0.25,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,195630,1.0
4697.0,1.0,1,0.0,162.93004399999998,0.015384615384615385,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,195683,0.85
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,195733,0.87
5836.0,0.0,1,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,195743,0.77
750.0,1.0,2,0.0,147.456553,0.013157894736842105,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,195756,1.0
3761.0,2.0,3,0.0,135.775668,0.014285714285714285,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,195794,1.0
1211.0,3.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,195822,1.0
1064.0,2.0,2,1.675,161.44551299999998,0.015873015873015872,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,195913,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,195949,0.79
1153.0,2.0,1,0.0,117.08376299999999,0.012345679012345678,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,195958,0.81
1211.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,195987,1.0
2043.0,1.0,2,6.1666669999999995,136.00893,0.015625,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,196024,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,196066,1.0
2726.0,2.0,4,0.5,150.919066,0.01639344262295082,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,196217,1.0
1322.0,1.0,1,0.0,156.036397,0.02,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,196218,1.0
1211.0,2.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,196268,1.0
5836.0,2.0,3,0.14285699999999998,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,196285,1.0
4697.0,1.875,10,10.7125,162.93004399999998,0.015384615384615385,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,196308,1.0
955.0,0.0,2,0.0,191.50224599999999,0.01488015784150378,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,196392,1.0
1211.0,4.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,196433,0.83
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,196446,1.0
1211.0,1.3333,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,196497,1.0
1548.0,1.0,2,0.0,125.689416,0.0136986301369863,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,196514,1.0
4697.0,1.0,1,0.0,162.93004399999998,0.015384615384615385,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,196541,1.0
4697.0,0.0,3,0.766667,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,196572,0.55
2726.0,0.0,1,0.0,150.919066,0.01639344262295082,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,196613,0.7416666666666666
3761.0,1.0,7,2.083333,135.775668,0.014285714285714285,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,196615,1.0
1211.0,2.0,4,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,196619,0.79
5836.0,2.0,1,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,196630,1.0
5836.0,0.0,2,0.0,132.370546,0.0136986301369863,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,196638,1.0
1211.0,1.0,4,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,196667,0.69
750.0,4.6667,5,0.428571,147.456553,0.013157894736842105,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,196670,1.0
1211.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196735,0.8683333333333333
772.0,1.0,4,0.12,151.74655900000002,0.014285714285714285,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,196765,1.0
1322.0,1.0,3,2.5083330000000004,156.036397,0.02,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,196766,1.0
5836.0,3.0,5,0.857143,132.370546,0.0136986301369863,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,196767,1.0
5836.0,1.0,2,0.6,132.370546,0.0136986301369863,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,196774,0.75
2726.0,1.0,1,3.666667,150.919066,0.01639344262295082,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,196775,1.0
1253.0,3.0,2,1.0,175.441122,0.015625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196785,1.0
701.0,2.0,2,1.5,187.928256,0.017543859649122806,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,196788,1.0
1181.0,1.0,1,0.0,162.892046,0.017241379310344827,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,196887,1.0
3761.0,1.0,1,0.0,135.775668,0.014285714285714285,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,196942,0.86
2726.0,2.75,3,0.0,150.919066,0.01639344262295082,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,196948,1.0
5836.0,0.0,1,0.0,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196951,0.7866666666666667
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,196976,1.0
3761.0,2.0,1,0.0,135.775668,0.014285714285714285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,196993,1.0
1153.0,2.0,2,0.0,117.08376299999999,0.012345679012345678,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,196996,1.0
5836.0,1.0,3,2.25,132.370546,0.0136986301369863,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,197061,1.0
1211.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,197089,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,197095,1.0
2043.0,2.1429,4,0.857143,136.00893,0.015625,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,197100,1.0
955.0,0.0,3,0.0,191.50224599999999,0.01488015784150378,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,197154,1.0
5836.0,2.5,4,4.86,132.370546,0.0136986301369863,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,197161,1.0
5836.0,1.0,1,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197187,0.7966666666666665
4697.0,1.0,1,2.0,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,197236,1.0
1211.0,4.0,3,0.0,8.441607000000001,0.01488015784150378,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,197239,1.0
4697.0,1.0,6,1.181818,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,197294,1.0
1211.0,1.0,3,3.5555559999999997,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,197295,1.0
1380.0,0.0,2,0.0,145.274146,0.014925373134328358,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,197297,1.0
1211.0,2.0,5,0.0,8.441607000000001,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,197305,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,197311,0.79
968.0,3.0,5,0.266667,152.51689199999998,0.013157894736842105,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,197362,1.0
2726.0,4.0769,6,0.771429,150.919066,0.01639344262295082,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,197363,1.0
1153.0,3.0,4,3.24,117.08376299999999,0.012345679012345678,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,197375,1.0
750.0,2.0,2,3.6,147.456553,0.013157894736842105,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,197387,0.8
981.0,0.0,5,0.0,144.325817,0.014084507042253521,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,197396,1.0
3761.0,3.0,3,0.0,135.775668,0.014285714285714285,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,197410,1.0
1181.0,5.0,1,0.0,162.892046,0.017241379310344827,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,197411,1.0
3761.0,1.0,6,1.1,135.775668,0.014285714285714285,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,197441,1.0
2726.0,2.0,2,3.5,150.919066,0.01639344262295082,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,197443,1.0
1211.0,2.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,197482,0.72
5836.0,1.0,3,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,197497,1.0
2043.0,1.0,5,0.666667,136.00893,0.015625,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,197501,1.0
